Fecha,Periodo,Region,Indicador,Valor,Frecuencia,Serie_Original
2016-03-01,2016-Q1,AND,SAL_SAT,6.367187499999999,Trimestral,CIS_Sanidad
2016-06-01,2016-Q2,AND,SAL_SAT,6.341085271317828,Trimestral,CIS_Sanidad
2016-10-01,2016-Q4,AND,SAL_SAT,6.453846153846153,Trimestral,CIS_Sanidad
2017-03-01,2017-Q1,AND,SAL_SAT,6.153256704980843,Trimestral,CIS_Sanidad
2017-05-01,2017-Q2,AND,SAL_SAT,6.145038167938932,Trimestral,CIS_Sanidad
2017-10-01,2017-Q4,AND,SAL_SAT,6.510204081632653,Trimestral,CIS_Sanidad
2018-03-01,2018-Q1,AND,SAL_SAT,6.235521235521237,Trimestral,CIS_Sanidad
2018-05-01,2018-Q2,AND,SAL_SAT,6.019157088122608,Trimestral,CIS_Sanidad
2018-10-01,2018-Q4,AND,SAL_SAT,6.203065134099618,Trimestral,CIS_Sanidad
2019-06-01,2019-Q2,AND,SAL_SAT,6.256704980842912,Trimestral,CIS_Sanidad
2019-10-01,2019-Q4,AND,SAL_SAT,6.460905349794242,Trimestral,CIS_Sanidad
2022-03-01,2022-Q1,AND,SAL_SAT,6.072262752740511,Trimestral,CIS_Sanidad
2022-06-01,2022-Q2,AND,SAL_SAT,5.926114308786451,Trimestral,CIS_Sanidad
2022-11-01,2022-Q4,AND,SAL_SAT,5.6944502538531045,Trimestral,CIS_Sanidad
2023-02-01,2023-Q1,AND,SAL_SAT,5.751033000229757,Trimestral,CIS_Sanidad
2023-07-01,2023-Q3,AND,SAL_SAT,6.098928581893581,Trimestral,CIS_Sanidad
2023-10-01,2023-Q4,AND,SAL_SAT,5.687583334134731,Trimestral,CIS_Sanidad
2024-04-01,2024-Q2,AND,SAL_SAT,5.745075530808705,Trimestral,CIS_Sanidad
2024-07-01,2024-Q3,AND,SAL_SAT,5.913868439853962,Trimestral,CIS_Sanidad
2024-10-01,2024-Q4,AND,SAL_SAT,5.500101735399898,Trimestral,CIS_Sanidad
2025-04-01,2025-Q2,AND,SAL_SAT,5.496816282371393,Trimestral,CIS_Sanidad
2025-07-01,2025-Q3,AND,SAL_SAT,5.391272380522094,Trimestral,CIS_Sanidad
2016-03-01,2016-Q1,ARA,SAL_SAT,7.203539823008849,Trimestral,CIS_Sanidad
2016-06-01,2016-Q2,ARA,SAL_SAT,7.263636363636359,Trimestral,CIS_Sanidad
2016-10-01,2016-Q4,ARA,SAL_SAT,7.2857142857142865,Trimestral,CIS_Sanidad
2017-03-01,2017-Q1,ARA,SAL_SAT,7.252252252252254,Trimestral,CIS_Sanidad
2017-05-01,2017-Q2,ARA,SAL_SAT,7.504504504504506,Trimestral,CIS_Sanidad
2017-10-01,2017-Q4,ARA,SAL_SAT,7.116071428571429,Trimestral,CIS_Sanidad
2018-03-01,2018-Q1,ARA,SAL_SAT,6.972972972972973,Trimestral,CIS_Sanidad
2018-05-01,2018-Q2,ARA,SAL_SAT,7.318181818181815,Trimestral,CIS_Sanidad
2018-10-01,2018-Q4,ARA,SAL_SAT,7.5636363636363635,Trimestral,CIS_Sanidad
2019-06-01,2019-Q2,ARA,SAL_SAT,7.544642857142857,Trimestral,CIS_Sanidad
2019-10-01,2019-Q4,ARA,SAL_SAT,7.495327102803739,Trimestral,CIS_Sanidad
2022-03-01,2022-Q1,ARA,SAL_SAT,6.644643379399646,Trimestral,CIS_Sanidad
2022-06-01,2022-Q2,ARA,SAL_SAT,6.396425568737738,Trimestral,CIS_Sanidad
2022-11-01,2022-Q4,ARA,SAL_SAT,6.085189559350096,Trimestral,CIS_Sanidad
2023-02-01,2023-Q1,ARA,SAL_SAT,6.268619554349396,Trimestral,CIS_Sanidad
2023-07-01,2023-Q3,ARA,SAL_SAT,6.465397858395538,Trimestral,CIS_Sanidad
2023-10-01,2023-Q4,ARA,SAL_SAT,6.55886443847536,Trimestral,CIS_Sanidad
2024-04-01,2024-Q2,ARA,SAL_SAT,6.762770381624958,Trimestral,CIS_Sanidad
2024-07-01,2024-Q3,ARA,SAL_SAT,6.3436625805561455,Trimestral,CIS_Sanidad
